SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,LOI,Li,Rb,Cs,Be,Ta,Nb,Sn,W,Ba,Sr,Y,Zr,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Source_Sheet,Li_Class,Li_Label,Total_Majors,ilr_SiO2_vs_rest,ilr_TiO2_vs_rest,ilr_Al2O3_vs_rest,ilr_Fe2O3_vs_rest,ilr_FeO_vs_rest,ilr_MgO_vs_rest,ilr_CaO_vs_rest,ilr_Na2O_vs_rest,ilr_K2O_vs_rest,ilr_P2O5_vs_rest,ilr_MnO_vs_rest,Rb_Sr,Ta_Nb,Rb_Cs,La_Yb,Ce_Yb,Sn_W,RowID_unlabelled,Pred_Class,Pred_Label,Conf_Max,Prob_poor,Prob_moderate,Prob_enriched
74.39,0.03,14.96,0.4556568126250277,0.41,0.17,1.4,3.85,2.48,0.06,0.02,,,165.0,14.4,,0.81,4.52,22.0,1.32,22.1,35.3,2.63,20.3,1.25,1.7,4.19,2.86,5.97,0.62,2.23,0.71,0.15,0.77,0.06,0.74,0.11,0.28,,0.23,,"Hu Gu-Yue, et al., 2011",,,98.22565681262503,7.146499303710906,-0.3687657418497199,6.140271583659871,3.1618483610079533,3.472326327508955,3.058600979292397,5.928653818078804,8.392092560255097,10.32629076687394,10.045485091577047,15.845618166862955,4.674220963172805,0.1792035398230088,11.458333333333334,12.43478260869565,25.956521739130437,16.666666666666664,502,0,poor,0.94518304,0.94518304,0.025665246,0.029151678
74.14,0.03,15.12,0.433429651033563,0.39,0.13,0.62,4.66,3.95,0.05,0.02,,,270.0,17.4,,0.85,5.15,24.9,1.01,59.5,34.6,2.49,23.3,1.38,1.84,4.47,3.3,6.58,0.76,2.69,0.81,0.15,0.86,0.09,0.66,0.1,0.26,,0.17,,"Hu Gu-Yue, et al., 2011",,,99.54342965103356,7.204036069754721,-0.3022067395547773,6.225069185665386,3.192327175669468,3.506886054873408,2.862766320439944,5.098558747627332,8.499565531167788,10.782020069416234,9.896620163825364,15.845618166862955,7.803468208092485,0.1650485436893203,15.517241379310349,19.41176470588235,38.70588235294117,24.65346534653465,503,0,poor,0.94286215,0.94286215,0.023940012,0.033197816
74.95,0.03,15.11,0.4445432318292954,0.4,0.12,0.62,3.9,2.52,0.06,0.01,,,180.0,11.8,,1.04,5.69,26.2,1.34,17.7,19.8,2.45,25.0,1.45,1.55,4.83,2.51,6.12,0.6,2.1,0.63,0.12,0.81,0.06,0.66,0.1,0.23,,0.19,,"Hu Gu-Yue, et al., 2011",,,98.1645432318293,7.316134784370683,-0.1908051353093704,6.347530911306528,3.356798864723673,3.69337942070834,2.9643079467355458,5.3063868132346,8.555048352719865,10.540241824591336,10.328461243080492,15.355489095128682,9.09090909090909,0.1827768014059753,15.254237288135592,13.210526315789473,32.21052631578947,19.55223880597015,504,0,poor,0.9183901,0.9183901,0.028193755,0.053416174
75.51,0.04,15.0,0.433429651033563,0.39,0.1,0.82,3.52,2.63,0.06,0.02,,,169.0,10.8,,1.0,5.36,26.7,1.15,16.8,24.1,2.16,22.4,1.39,1.59,4.63,2.46,5.45,0.53,1.87,0.61,0.13,0.73,,0.58,0.1,0.24,,0.21,,"Hu Gu-Yue, et al., 2011",,,98.52342965103357,7.239673163482793,0.0193516585037712,6.268922651908295,3.2498083616424,3.5720635933660243,2.6546410648038834,5.445977147596153,8.298809635726572,10.377148356405511,10.045485091577047,15.845618166862955,7.012448132780083,0.1865671641791044,15.648148148148149,11.714285714285715,25.952380952380956,23.217391304347828,505,0,poor,0.9276389,0.9276389,0.024726527,0.047634605
75.22,0.03,15.08,0.4889975550122249,0.44,0.17,0.83,3.59,2.66,0.06,0.02,,,181.0,14.7,,0.94,5.39,24.3,1.07,22.6,22.5,2.33,22.6,1.44,2.01,5.02,3.19,8.33,0.71,2.56,0.77,0.16,1.0,0.09,0.71,0.12,0.23,,0.18,,"Hu Gu-Yue, et al., 2011",,,98.58899755501224,7.1896255276942975,-0.3331605241605621,6.188056189418236,3.28170038755132,3.6082257516636074,3.139248427218201,5.451376471170176,8.313885781808718,10.386971056081272,10.045485091577047,15.845618166862955,8.044444444444444,0.1743970315398886,12.312925170068027,17.72222222222222,46.27777777777778,22.710280373831772,506,0,poor,0.90935993,0.90935993,0.026854267,0.06378579
75.9,0.03,15.1,0.4445432318292954,0.4,0.14,0.39,3.73,2.64,0.06,0.01,,,180.0,16.7,,0.91,4.57,26.7,1.2,22.4,20.6,2.17,24.8,1.53,2.17,4.79,3.31,8.56,0.77,2.62,0.78,0.14,0.81,0.06,0.68,0.1,0.25,,0.17,,"Hu Gu-Yue, et al., 2011",,,98.8445432318293,7.3550135016259395,-0.1614258641548072,6.379313074160965,3.3930345944976623,3.73446687623273,3.1782534178241537,4.882848406984031,8.504783044192495,10.580529339915604,10.328461243080492,15.355489095128686,8.737864077669903,0.199124726477024,10.778443113772456,19.47058823529412,50.35294117647059,22.25,507,0,poor,0.93266404,0.93266404,0.028579745,0.03875626
77.25,0.03,13.77,0.3334074238719715,0.3,0.14,0.66,4.11,1.95,0.08,0.01,,,134.0,7.48,,0.9,5.3,19.7,0.77,19.0,26.8,2.32,22.8,1.53,1.32,4.29,2.02,4.6,0.46,1.69,0.65,0.16,0.89,0.08,0.7,0.11,0.22,,0.2,,"Hu Gu-Yue, et al., 2011",,,98.633407423872,7.3770916577983074,-0.155731198490071,6.288418867926951,3.0840743125510737,3.3841388457925587,3.084461604988972,5.348178549377924,8.59496962519068,10.23512067725664,10.563352671631574,15.355489095128686,5.0,0.169811320754717,17.914438502673796,10.1,23.0,25.584415584415584,508,0,poor,0.93705416,0.93705416,0.02153189,0.041413963
74.85,0.04,14.99,0.4223160702378306,0.38,0.14,0.4,4.43,3.61,0.06,,,,213.0,10.2,,1.01,5.06,12.9,0.53,132.0,63.1,2.3,22.7,1.38,1.68,3.11,2.7,6.31,0.62,2.15,0.76,0.16,0.79,0.06,0.67,0.1,0.24,,0.17,,"Hu Gu-Yue, et al., 2011",,,99.32231607023785,9.171921406124588,2.1452310360838367,8.618467770854869,5.849835841443794,6.520217642003953,6.45036441693273,8.78219662204002,13.444475778024856,17.12038585040712,19.1939570056914,-7.065416064076994e-16,3.375594294770206,0.1996047430830039,20.88235294117647,15.882352941176473,37.11764705882352,24.339622641509436,509,0,poor,0.92606163,0.92606163,0.03747841,0.03645993
74.47,0.03,14.99,0.6779284285396754,0.61,0.09,0.34,4.71,3.65,0.06,0.01,,,275.0,20.8,,0.97,5.88,23.6,1.29,49.3,44.4,3.21,24.0,1.47,1.9,3.85,3.43,8.0,0.77,2.69,0.89,0.19,1.04,0.11,0.9,0.13,0.33,,0.29,,"Hu Gu-Yue, et al., 2011",,,99.6379284285397,7.265877472139417,-0.2391208074087988,6.285711156817514,3.743732077368865,4.132120444129961,2.704384232204057,4.655866057007605,8.640997697142215,10.861076754304852,10.328461243080492,15.355489095128682,6.193693693693694,0.1649659863945578,13.221153846153843,11.827586206896552,27.58620689655173,18.294573643410853,510,0,poor,0.9197442,0.9197442,0.028565131,0.05169071
74.47,0.04,14.97,0.4889975550122249,0.44,0.14,1.07,4.33,2.28,0.06,0.02,,,160.0,14.8,,1.01,5.61,26.4,1.34,15.4,27.2,2.38,22.8,1.45,1.29,4.06,2.01,4.9,0.5,1.76,0.61,0.12,0.71,0.06,0.63,0.1,0.26,,0.21,,"Hu Gu-Yue, et al., 2011",,,98.30899755501224,7.147526021039749,-0.067044823322961,6.171297451325929,3.270728815978696,3.595785158861019,2.9151708039066,5.677161671486291,8.515984297367865,10.253472651340228,10.04548509157705,15.845618166862955,5.882352941176471,0.1800356506238859,10.81081081081081,9.571428571428571,23.333333333333336,19.70149253731343,511,0,poor,0.9152902,0.9152902,0.026416488,0.05829329
74.93,0.02,14.89,0.29,0.23,0.17,0.94,4.2,2.35,0.05,0.02,,,196.0,13.2,17.0,1.02,5.53,19.3,0.79,20.0,62.0,4.32,22.5,1.37,2.52,3.14,4.19,8.68,0.95,3.46,1.17,0.24,1.29,0.2,1.02,0.15,0.35,0.04,0.29,0.04,"Zeng, Ling-Sen, et al., 2015",,,98.09,7.326421978880923,-0.6045115650578775,6.3020986942175865,2.8684823567925704,3.00474691796305,3.1430822257491413,5.592245400235985,8.522725953929141,10.332292860069074,9.896620163825364,15.845618166862955,3.161290322580645,0.1844484629294756,14.84848484848485,14.448275862068968,29.931034482758623,24.43037974683544,516,0,poor,0.91170967,0.91170967,0.040650867,0.047639392
73.52,0.02,16.99,0.01,0.48,0.1,0.69,4.11,2.16,0.01,0.08,,,103.0,4.94,421.0,2.3,8.53,8.61,0.51,32.3,38.5,15.3,39.9,4.23,3.07,1.96,4.64,9.83,1.29,4.23,2.87,0.16,4.02,0.75,3.86,0.48,0.97,0.12,0.71,0.08,"Zeng, Ling-Sen, et al., 2015",,,98.17,7.627542996490363,-0.2547259357975351,6.8278730521555016,-0.2551789082363316,3.849142274747656,2.7503078203836795,5.370083793573133,8.572099379261312,10.323696758864758,8.016567308100575,16.825876310331505,2.675324675324675,0.2696365767878077,20.8502024291498,6.535211267605634,13.845070422535212,16.882352941176467,519,0,poor,0.96157265,0.96157265,0.021410765,0.017016606
75.46,0.02,14.82,0.21,0.26,0.08,0.88,5.03,2.73,0.01,0.01,,,107.0,16.6,11.6,0.34,2.96,2.71,0.1,127.0,45.1,1.71,27.9,1.54,4.18,1.09,3.57,6.38,0.79,2.52,0.81,0.11,0.9,0.24,1.88,0.45,1.66,0.35,3.06,0.43,"Zeng, Ling-Sen, et al., 2015",,,99.51,7.594023594637522,-0.3187610752973657,6.613040623740304,2.8787711921595864,3.4925400268201807,2.759744948584836,5.892136922260152,9.165380979662324,11.12679724876525,8.865495762610905,15.355489095128682,2.3725055432372506,0.1148648648648648,6.44578313253012,1.1666666666666663,2.084967320261438,27.1,520,0,poor,0.96190304,0.96190304,0.020028165,0.018068848
74.87,0.03,15.01,0.04,0.34,0.12,0.89,5.04,2.51,0.03,0.06,,,130.0,11.3,16.7,1.23,6.17,5.75,0.25,173.0,55.7,4.55,37.2,2.27,3.58,1.59,7.71,14.9,1.75,6.48,1.63,0.12,1.67,0.17,1.13,0.18,0.5,0.07,0.47,0.07,"Zeng, Ling-Sen, et al., 2015",,,98.94,7.390379934341405,-0.108353574828,6.431685228878131,0.9036814428106976,3.312505403423574,2.7000530206984767,5.389721751324089,8.539637813954666,10.21965632878657,9.031026199838813,16.62245436607505,2.333931777378815,0.1993517017828201,11.50442477876106,16.404255319148938,31.702127659574472,23.0,521,0,poor,0.9459745,0.9459745,0.03110086,0.022924602
76.36,0.06,14.75,0.8557457212713936,0.77,0.4,1.86,4.93,0.41,0.06,0.02,,,8.0,0.27,,0.18,1.24,1.76,0.56,33.0,129.0,11.0,63.1,1.95,17.5,3.42,28.7,57.1,6.3,23.4,4.29,1.47,2.49,0.41,1.97,0.36,1.29,0.25,2.36,0.38,"Zeng Ling-Sen, et al., 2012",,,100.47574572127138,7.0386456360253815,0.2126521661174403,6.037510394377585,3.730415713321913,4.1170211065717455,4.046525592681282,6.471467338260912,9.015714039240429,8.76756915928989,10.04548509157705,15.845618166862955,0.0620155038759689,0.1451612903225806,29.629629629629623,12.161016949152543,24.19491525423729,3.142857142857143,522,0,poor,0.9652141,0.9652141,0.017977951,0.016807988
67.01,0.26,18.16,1.9004223160702376,1.71,0.84,3.59,5.29,2.61,0.04,0.02,,,122.0,1.71,,0.48,4.47,1.33,0.75,96.0,78.5,9.46,71.8,2.63,4.77,1.15,13.9,26.1,2.89,9.95,1.79,0.97,1.52,0.27,1.63,0.32,0.97,0.16,1.03,0.15,"Zeng Ling-Sen, et al., 2012",,,101.43042231607023,6.375209953197575,1.1607944892651032,5.759294554479681,4.0450230050514815,4.473752244242025,4.398041872885951,6.794973474583009,8.755532727009301,10.487585138014689,9.71442421712124,15.845618166862955,1.5541401273885351,0.1073825503355704,71.34502923976608,13.49514563106796,25.33980582524272,1.7733333333333334,523,0,poor,0.9616082,0.9616082,0.021000713,0.017391082
75.01,0.05,14.57,0.6223605245610135,0.56,0.18,3.87,3.96,0.9,0.02,0.01,,,22.9,0.39,,0.17,0.74,0.94,0.36,241.0,324.0,5.1,36.8,1.4,4.84,2.63,12.2,21.5,2.33,7.82,1.47,0.9,1.08,0.17,0.94,0.18,0.48,0.08,0.47,0.08,"Zeng Ling-Sen, et al., 2012",,,99.75236052456104,7.2062598597492515,0.2237520784008704,6.22902296849517,3.619785367534179,3.991578085538275,3.383158923916232,7.363891222944007,9.044591071546408,9.965707303381508,9.431448065617795,15.355489095128686,0.070679012345679,0.2297297297297297,58.71794871794872,25.95744680851064,45.74468085106383,2.611111111111111,524,0,poor,0.96421313,0.96421313,0.018800795,0.01698609
79.03,0.03,12.75,0.06,0.04,0.07,2.31,4.79,0.4,0.04,0.01,,,12.1,0.1,,0.05,0.14,0.59,0.66,57.8,211.0,0.89,31.6,1.32,0.18,0.74,3.07,3.7,0.36,1.04,0.23,0.02,0.23,0.2,0.17,0.12,0.09,0.09,0.1,0.36,"Zhao Ling-Hao, et al., 2020",,,99.53000000000002,7.866425304465443,0.356414447517655,6.773493122838191,1.888979203960007,1.708440654669827,2.5771914791270296,6.879606209173147,9.241125476834226,9.0633267797996,9.997400368624684,15.355489095128682,0.057345971563981,0.3571428571428571,121.0,30.7,37.0,0.8939393939393938,528,0,poor,0.9431639,0.9431639,0.03179425,0.025041867
75.7,0.07,14.32,0.08,0.16,0.17,2.66,5.34,0.58,0.06,0.01,,,12.2,0.12,,0.07,0.38,0.65,0.67,64.7,234.0,2.14,45.9,1.75,0.41,0.56,4.74,6.88,0.75,2.49,0.5,0.12,0.49,0.08,0.4,0.07,0.22,0.2,0.19,0.58,"Zhao Ling-Hao, et al., 2020",,,99.15,7.429050936133477,0.8110988820875558,6.5054427493578695,1.7712525857374002,2.749417155621588,3.2402355454806244,6.8466824392244,9.164596564970331,9.268062564134,10.328461243080492,15.355489095128682,0.0521367521367521,0.1842105263157895,101.66666666666669,24.947368421052637,36.21052631578947,0.9701492537313432,529,0,poor,0.9497218,0.9497218,0.028709235,0.021568937
76.68,0.04,14.02,0.03,0.05,0.09,2.52,5.59,0.4,0.09,0.01,,,10.1,0.08,,0.05,0.14,0.5,1.4,53.3,211.0,1.13,32.6,1.28,0.24,0.26,3.98,4.99,0.46,1.58,0.27,0.08,0.3,0.24,0.2,0.15,0.12,0.12,0.12,0.39,"Zhao Ling-Hao, et al., 2020",,,99.52000000000002,7.731655284087471,0.5421647727489326,6.775694196903232,1.0555329596792238,1.742957438980632,2.647476053365156,6.782783063997616,9.19793924207236,8.829231390486353,10.6595221175363,15.355489095128682,0.047867298578199,0.3571428571428571,126.25,33.166666666666664,41.583333333333336,0.3571428571428571,530,0,poor,0.9432257,0.9432257,0.03261979,0.024154486
66.64,0.4,18.2,0.4,1.99,0.95,5.2,5.32,0.14,0.04,0.08,,,4.34,0.04,,0.05,0.78,0.67,0.29,78.0,926.0,6.68,46.8,1.53,0.08,0.07,1.48,2.71,0.38,1.77,0.52,0.17,0.76,0.15,1.02,0.23,0.72,0.11,0.79,0.11,"Zhao Ling-Hao, et al., 2020",,,99.36,6.545177992347181,1.8046011935847104,6.019283818890324,2.680468485996257,4.754568444602966,4.691429292788044,7.4131780250699135,9.10475935210216,7.553871083602327,9.148471914114351,16.825876310331505,0.0046868250539956,0.0641025641025641,108.5,1.8734177215189876,3.4303797468354427,2.3103448275862077,531,0,poor,0.96439826,0.96439826,0.018826243,0.016775494
78.22,0.19,10.99,0.19,0.75,0.27,0.59,2.11,6.01,0.02,0.01,,,248.0,2.72,,0.56,5.81,0.56,1.61,609.0,82.3,25.1,354.0,12.4,53.4,2.67,167.0,320.0,33.0,110.0,17.6,0.9,11.8,1.61,6.52,1.03,2.86,0.34,2.02,0.31,"Zhao Ling-Hao, et al., 2020",,,99.35,7.250516756843211,1.6284447972648195,6.077522708804106,2.4910181718533555,4.292400379176769,3.852927558864772,5.41515544681228,8.056917704778419,11.610103578514536,9.431448065617795,15.355489095128682,3.0133657351154315,0.0963855421686747,91.17647058823528,82.67326732673267,158.4158415841584,0.3478260869565217,532,0,poor,0.93871325,0.93871325,0.032329813,0.028956918
73.84,0.3,13.1,0.46,1.24,0.33,1.37,2.7,5.88,0.05,0.04,,,290.0,3.17,,0.93,15.7,0.58,1.03,932.0,117.0,42.2,355.0,12.4,29.9,2.68,72.0,136.0,15.1,53.8,10.7,1.26,9.29,1.44,8.24,1.64,4.95,0.72,4.84,0.73,"Zhao Ling-Hao, et al., 2020",,,99.31,6.708817693194372,1.5745328364268991,5.721581708317374,2.844622330032192,4.285606472155384,3.518752756660247,5.722781352418034,7.76746724591634,10.926466284921572,9.61364401232192,16.33574723859723,2.4786324786324787,0.0592356687898089,91.4826498422713,14.87603305785124,28.09917355371901,0.5631067961165048,533,0,poor,0.9593648,0.9593648,0.020884153,0.019751087
73.83,0.04,14.65,0.06,0.34,0.28,0.48,3.4,5.69,0.07,0.02,0.74,,459.0,12.2,10.3,2.52,5.31,2.88,0.56,103.0,32.4,8.41,34.6,2.66,1.72,1.56,2.45,4.54,0.59,2.02,0.79,0.1,0.87,0.2,1.22,0.25,0.75,0.16,1.18,0.19,Li-E Gao et al 2016,,,99.6,5.01891209179755,-2.389772067947819,3.580649176957315,-1.828064159843224,-0.2184633912640888,-0.461972259613497,0.0438281346448338,2.2425032947139045,3.489654814608793,-0.4512743843530084,-2.553304542338705,14.166666666666668,0.4745762711864407,37.62295081967213,2.076271186440678,3.847457627118645,5.142857142857142,538,0,poor,0.96403563,0.96403563,0.019036485,0.016927954
74.63,0.01,14.79,0.05,0.18,0.08,0.63,4.8,4.48,0.04,0.03,0.32,,488.0,17.8,11.9,9.83,17.7,9.06,0.83,17.9,10.8,12.2,36.6,2.69,3.53,2.73,4.46,8.95,1.22,4.06,1.51,0.04,1.57,0.35,1.93,0.36,1.08,0.21,1.5,0.25,Li-E Gao et al 2016,,,100.04,5.382838942116738,-3.456371421090072,3.872787200174217,-1.7049130108189896,-0.5638137615989283,-1.5269407966975543,0.4539619026060582,2.826324771382363,3.569103484328813,-0.7314827402347918,-1.673809159459275,45.18518518518518,0.5553672316384181,27.41573033707865,2.973333333333333,5.966666666666666,10.91566265060241,539,0,poor,0.961716,0.961716,0.020365585,0.01791845
75.12,0.01,14.32,0.02,0.16,0.03,1.42,4.6,3.43,0.09,0.01,0.28,,137.0,3.84,13.0,0.61,1.89,1.75,1.0,60.7,43.8,11.5,17.5,0.76,6.02,6.79,3.81,5.91,0.69,2.26,0.69,0.37,0.98,0.23,1.93,0.41,1.4,0.24,1.61,0.23,"Gao, L. E.,  2023",,,99.49000000000002,5.560165546067912,-3.268983540763184,4.045911310268685,-2.4489743747660717,-0.5538594112601221,-2.4476429605724075,1.329276869115826,2.942161543310335,3.4594141816217614,0.4336595601703903,-2.356224405445285,3.127853881278539,0.3227513227513227,35.677083333333336,2.3664596273291925,3.670807453416149,1.75,540,0,poor,0.96574277,0.96574277,0.017458765,0.01679845
70.97,0.06,16.08,0.25,0.34,0.16,2.17,6.41,2.85,0.4,0.02,0.46,,146.0,19.8,19.1,2.01,7.16,3.52,0.37,146.0,120.0,28.2,5.03,0.25,0.94,1.61,4.99,12.4,1.66,6.89,2.68,0.92,3.84,0.82,5.32,0.95,2.46,0.3,1.73,0.21,"Gao, L. E.,  2023",,,100.17,4.625529398936736,-2.354009588510821,3.2909622229241475,-0.7370441113232146,-0.5070144964676634,-1.3996165115327717,1.2001149138883154,2.680813091750512,2.524983525720029,1.1659450053192717,-2.2171292224546986,1.2166666666666666,0.2807262569832401,7.373737373737374,2.8843930635838158,7.167630057803469,9.513513513513514,541,0,poor,0.96607846,0.96607846,0.017244924,0.016676586
73.74,0.01,14.64,0.081,0.57,0.08,0.65,5.44,4.46,0.05,0.06,0.26,,516.0,25.3,20.3,2.07,20.6,12.8,0.56,47.7,31.1,9.91,41.7,2.65,8.82,22.9,6.95,14.1,1.73,6.06,2.21,0.16,2.31,0.42,2.11,0.34,0.95,0.14,0.92,0.13,"Gao, L. E.,  2023",,,100.041,5.155017105458735,-3.693354992356531,3.600046829244877,-1.4873436893747125,0.399417642469374,-1.65973314454917,0.3310753238242223,2.780815306345318,3.360658615065946,-0.7474945293303926,-1.0368568848490374,16.591639871382636,0.1004854368932038,20.395256916996047,7.554347826086956,15.326086956521738,22.857142857142858,543,0,poor,0.9482308,0.9482308,0.031300362,0.020468857
73.05,0.01,15.3,0.9668815292287174,0.87,0.09,1.08,5.23,3.85,0.03,0.19,0.05,,400.0,38.4,20.7,0.7,1.53,4.17,17.3,30.7,25.0,31.4,19.2,1.42,5.14,5.03,5.23,10.9,1.32,4.46,1.74,0.19,2.98,0.79,5.34,0.92,2.5,0.35,1.97,0.24,"Gao, L. E.,  2023",,,100.71688152922871,4.938963090852302,-3.9201701882173934,3.395773743746985,0.8675433168839832,0.8708289367347696,-1.4449116509211308,1.0124363294910377,3.003619182615954,3.52392688749382,-0.962099278516116,0.9439883071777124,16.0,0.457516339869281,10.416666666666668,2.654822335025381,5.532994923857868,0.2410404624277456,544,0,poor,0.94758254,0.94758254,0.032101825,0.020315595
73.16,0.15,14.73,0.29,0.64,0.38,0.9,3.29,5.79,0.13,0.01,0.93,,405.0,18.4,6.05,0.78,7.27,11.2,2.84,254.0,58.7,5.99,55.4,2.48,21.6,6.38,24.1,51.6,5.83,21.2,5.18,0.58,3.94,0.43,1.57,0.21,0.55,0.05,0.3,,"Gao, L. E.,  2023",,,100.4,4.6090905368236,-1.4428785811827374,3.239966803354757,-0.5436262097898467,0.2298281879825945,-0.2976822990926122,0.5922960864483965,2.1746610060012395,3.4601636769906188,0.243846386182924,-3.205031838011376,6.899488926746167,0.1072902338376891,22.010869565217394,80.33333333333334,172.0,3.943661971830986,546,0,poor,0.95391065,0.95391065,0.025105312,0.020984078
72.18,0.18,14.85,0.36,0.63,0.32,0.87,2.94,5.92,0.14,0.01,1.13,,367.0,8.34,4.87,0.49,5.69,9.25,2.82,330.0,75.5,4.94,65.5,3.01,28.4,5.13,31.8,67.9,7.51,27.3,6.17,0.86,4.26,0.42,1.53,0.19,0.5,,0.27,,"Gao, L. E.,  2023",,,99.53000000000002,4.564515805467742,-1.2863432390626302,3.22939186209302,-0.3347159234306608,0.2187222590878842,-0.4791156438598646,0.5287364931460424,2.008965598664132,3.401769366357288,0.2248332911541103,-3.3427679839101776,4.860927152317881,0.086115992970123,44.00479616306954,117.77777777777776,251.4814814814815,3.280141843971631,547,0,poor,0.9286972,0.9286972,0.04759012,0.023712648
72.46,0.13,15.21,0.4,0.59,0.17,0.95,3.28,5.5,0.14,0.01,0.67,,410.0,19.1,9.75,1.12,8.19,11.1,2.9,322.0,70.4,6.02,79.4,2.92,26.8,6.0,32.2,64.3,7.45,27.6,6.37,0.83,4.72,0.57,1.77,0.24,0.66,0.06,0.4,0.05,"Gao, L. E.,  2023",,,99.51,4.6807733918090815,-1.5043559857894653,3.35664396395274,-0.1060982945127919,0.2951887102056381,-1.0031690767194736,0.6979268189716223,2.2401792582141606,3.4889290870853125,0.4382227127107299,-2.973166663976379,5.823863636363636,0.1367521367521367,21.465968586387437,80.5,160.74999999999997,3.827586206896552,548,0,poor,0.9556536,0.9556536,0.023654226,0.02069219
73.76,0.08,15.09,0.25,0.61,0.09,1.06,3.38,5.19,0.12,0.01,0.56,,385.0,17.8,8.71,0.55,5.6,8.97,1.56,132.0,56.6,3.75,54.7,2.17,15.3,7.16,17.3,35.0,4.13,15.9,4.28,0.59,3.15,0.39,1.14,0.15,0.4,,0.26,,"Gao, L. E.,  2023",,,100.20000000000002,4.856034512141152,-1.8402217482532324,3.488751274240993,-0.4485106489694411,0.4450227418422415,-1.5531094696844727,0.8639387380614947,2.3545843561556103,3.534957882142715,0.3855748372180271,-2.8463534771795582,6.802120141342756,0.0982142857142857,21.629213483146067,66.53846153846153,134.6153846153846,5.75,549,0,poor,0.9418608,0.9418608,0.032029312,0.02610982
73.27,0.08,15.0,0.32,0.56,0.17,1.0,3.53,5.05,0.1,0.01,0.55,,421.0,20.6,10.1,0.72,5.98,11.2,1.89,133.0,54.8,3.46,50.9,2.15,14.3,6.55,15.4,31.1,3.83,14.4,3.87,0.62,2.81,0.34,1.09,0.14,0.34,,0.24,,"Gao, L. E.,  2023",,,99.64,4.801884960922402,-1.8925489514068337,3.4245957173021164,-0.2520591443567471,0.3124462369178195,-0.926874745592225,0.8443884777306551,2.444334347217388,3.569109218843714,0.2440659335345247,-2.833612469751768,7.682481751824818,0.1204013377926421,20.436893203883493,64.16666666666667,129.58333333333334,5.925925925925926,550,0,poor,0.93237317,0.93237317,0.031922285,0.035704497
73.51,0.07,14.99,0.082,0.77,0.13,0.93,3.26,5.06,0.11,0.01,0.59,,428.0,20.2,15.2,1.37,8.03,13.7,2.1,135.0,47.2,5.53,51.6,2.11,14.1,7.56,15.6,32.5,3.72,14.2,3.65,0.54,2.95,0.4,1.43,0.2,0.51,0.05,0.23,,"Gao, L. E.,  2023",,,99.512,4.929504007062374,-1.896228014889893,3.5605798434777376,-1.5435136712647148,0.6441293037734174,-1.1776076949996188,0.7620885138309546,2.3357116699007543,3.5230425221440838,0.2932256008857269,-2.883254377127796,9.067796610169491,0.1706102117061021,21.18811881188119,67.82608695652173,141.30434782608694,6.523809523809523,551,0,poor,0.9210026,0.9210026,0.05011317,0.028884238
73.7,0.09,14.83,0.02,0.88,0.25,0.73,3.22,4.95,0.24,0.01,0.89,,330.0,13.1,9.37,2.54,13.9,13.3,7.94,76.8,47.6,15.4,44.8,1.87,7.66,5.36,10.4,22.4,2.93,10.9,3.97,0.31,4.48,0.78,3.58,0.49,1.13,0.12,0.67,0.09,"Gao, L. E.,  2023",,,99.81,4.885684133162281,-1.6833568260628755,3.519697498481261,-3.074417098696314,0.5594075692145397,-0.7133450041085762,0.329819846342869,2.063210580441696,3.160121816227572,0.7623919620262949,-3.173945215318163,6.932773109243697,0.1827338129496402,25.19083969465649,15.522388059701491,33.43283582089552,1.6750629722921917,554,0,poor,0.95802724,0.95802724,0.021349426,0.020623399
74.41,0.05,15.1,0.03,0.7,0.17,0.91,4.39,3.59,0.14,0.04,0.68,,263.0,12.6,23.3,6.77,18.5,14.0,8.77,37.9,44.8,17.0,20.4,1.0,7.95,25.5,8.95,18.5,2.43,8.37,3.1,0.3,3.26,0.61,3.18,0.56,1.68,0.2,1.33,0.19,"Gao, L. E.,  2023",,,100.21,4.894123786277115,-2.3006430033777345,3.4758620561020663,-2.712502976109927,0.2916772462937445,-1.1918792926789836,0.4275186959206903,2.282984231838298,2.7150207512546003,-0.133777823741018,-2.003384368130366,5.870535714285714,0.3659459459459459,20.873015873015877,6.729323308270676,13.909774436090224,1.596351197263398,555,0,poor,0.96058995,0.96058995,0.01998628,0.019423755
