SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,LOI,Li,Rb,Cs,Be,Ta,Nb,Sn,W,Ba,Sr,Y,Zr,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Source_Sheet,Li_Class,Li_Label,Total_Majors,ilr_SiO2_vs_rest,ilr_TiO2_vs_rest,ilr_Al2O3_vs_rest,ilr_Fe2O3_vs_rest,ilr_FeO_vs_rest,ilr_MgO_vs_rest,ilr_CaO_vs_rest,ilr_Na2O_vs_rest,ilr_K2O_vs_rest,ilr_P2O5_vs_rest,ilr_MnO_vs_rest,Rb_Sr,Ta_Nb,Rb_Cs,La_Yb,Ce_Yb,Sn_W
72.58,0.13,15.52,0.35,0.57,0.23,0.96,3.52,5.13,0.18,0.01,0.75,,251.0,7.9,,0.4,8.4,,,271.0,71.5,12.6,45.6,1.7,7.0,5.0,11.5,23.1,2.8,10.3,3.0,0.5,3.4,0.6,3.1,0.4,1.0,0.1,0.6,0.1,"Gou Zheng-Bin, et al., 2016,",,,99.93,4.6362274254661635,-1.5548891281287527,3.3220452750173837,-0.3078125474362309,0.1723500366178034,-0.7812609736628033,0.6408306572447005,2.2374965981529704,3.323507490013974,0.5973715164830319,-3.0529251227738397,3.5104895104895104,0.047619047619047616,31.772151898734176,19.166666666666668,38.50000000000001,
73.22,0.13,15.15,0.39,0.59,0.22,0.91,3.42,4.94,0.22,0.01,0.69,,287.0,12.3,,0.5,8.7,,,265.0,74.2,15.2,69.2,2.6,6.6,4.3,11.4,22.8,2.8,10.1,3.2,0.6,3.9,0.7,3.3,0.5,1.2,0.1,0.7,0.1,"Gou Zheng-Bin, et al., 2016,",,,99.89,4.638421901889827,-1.5616929084857885,3.2890892317272726,-0.20428803365467174,0.2109178863941406,-0.8219893753628776,0.582740709989481,2.193931171108112,3.256964964395113,0.795258852525761,-2.9939654216667924,3.8679245283018866,0.0574712643678161,23.333333333333332,16.28571428571429,32.57142857142858,
69.77,0.08,16.74,1.79,0.92,0.46,0.53,3.34,5.06,0.05,0.04,0.42,,205.0,11.4,,0.5,1.7,,,96.0,15.6,29.4,38.4,1.8,12.3,7.2,6.7,13.1,1.6,5.1,2.0,0.1,2.6,0.6,4.4,0.8,2.4,0.4,2.7,0.4,"Gou Zheng-Bin, et al., 2016,",,,99.2,4.488811461970049,-2.184167603205347,3.2178867357678276,1.2265103001923912,0.6791785898364513,0.03556335949956212,0.19724950138627334,2.2997121541630205,3.4485732357911734,-0.7777489822718933,-1.6626733894545571,13.14102564102564,0.29411764705882354,17.982456140350877,2.4814814814814814,4.851851851851851,
73.9,0.06,14.75,0.41,0.4,0.17,0.69,2.97,5.01,0.11,0.01,0.74,,301.0,18.5,,5.7,9.4,,,108.0,43.0,14.4,18.5,0.8,3.0,1.8,6.1,9.3,1.3,4.2,1.1,0.3,1.3,0.3,2.1,0.4,1.5,0.2,1.7,0.2,"Gou Zheng-Bin, et al., 2016,",,,99.22000000000001,4.858200168957929,-2.1415616955408536,3.434829042586179,0.0400786503096319,0.019047404601744672,-0.9022309822682065,0.467067474589461,2.2039495639895677,3.44904949815594,0.20074607531683664,-3.0434336140729785,7.0,0.6063829787234043,16.27027027027027,3.5882352941176467,5.470588235294119,
75.32,0.06,14.27,0.3,0.32,0.13,0.7,3.28,5.09,0.09,0.02,0.61,,241.0,14.8,,1.5,10.4,,,199.0,37.3,15.5,28.9,1.2,5.7,5.8,7.0,13.2,1.6,5.8,1.6,0.3,1.9,0.4,2.6,0.5,1.5,0.2,1.5,0.2,"Gou Zheng-Bin, et al., 2016,",,,100.19,4.9119405638195675,-2.1026538910926043,3.4429700083721118,-0.24705234906905363,-0.2111364515230552,-1.2167600450703935,0.4045422144626117,2.222285032235231,3.37637278781644,-0.16720702393938253,-2.4166977142252213,6.461126005361931,0.14423076923076922,16.283783783783782,4.666666666666667,8.799999999999999,
73.45,0.05,15.18,0.1,0.34,0.12,0.65,4.22,4.88,0.14,0.01,0.48,,476.0,25.8,,0.6,6.2,,,127.0,38.8,9.7,28.9,1.2,2.7,2.3,4.6,8.9,1.2,4.3,1.5,0.3,2.0,0.4,2.0,0.3,0.7,0.1,0.5,0.1,"Gou Zheng-Bin, et al., 2016,",,,99.62,5.026589843301278,-2.1419144652063635,3.656912912368652,-1.2386805218586994,-0.09626072530439476,-1.2360510633526676,0.38821795084563765,2.5668824975981366,3.481620696209479,0.5743700917579884,-2.737352486149188,12.268041237113403,0.0967741935483871,18.449612403100776,9.2,17.8,
73.48,0.07,15.07,0.34,0.34,0.14,0.68,4.14,4.5,0.12,0.02,0.65,,472.0,69.0,,1.6,9.7,,,129.0,42.4,9.5,29.6,1.3,3.9,15.0,6.1,12.3,1.5,5.1,1.7,0.4,1.9,0.4,1.9,0.3,0.7,0.1,0.5,0.1,"Gou Zheng-Bin, et al., 2016,",,,99.55,4.809886689498444,-2.0268341067124203,3.4217999951605584,-0.1958209688079561,-0.2220401078389657,-1.2147868200083864,0.2939414940988781,2.3795732775960095,3.168296680469365,0.04175516530402221,-2.4616084741077304,11.132075471698114,0.16494845360824745,6.840579710144928,12.2,24.6,
67.28,0.69,15.33,5.15,4.633970000000001,1.39,1.41,3.3,5.05,0.07,0.08,,,355.6,,,,,,,662.0,97.7,44.7,139.1,,,,23.87,50.48,6.08,23.45,5.38,0.63,5.88,1.09,7.04,1.62,4.79,,4.57,0.66,"King Jess, et al., 2011, GSAB",,,104.38396999999999,5.98707285180679,1.7550420648801968,5.208881647844291,4.666722723499296,5.178693463601364,4.679252462081706,5.55221566026813,7.750748586765181,10.49745895830137,9.605396291596799,16.825876310331502,3.6397134083930403,,,5.223194748358862,11.045951859956235,
76.2,0.05,14.84,0.28,0.25194400000000006,0.07,2.28,4.46,1.46,0.02,0.01,,,80.92,,,,,,,213.0,103.0,24.82,15.1,,,,9.89,21.67,2.53,9.76,3.01,0.35,3.19,0.64,3.97,0.81,2.43,,2.3,0.32,"King Jess, et al., 2011, GSAB",,,99.921944,7.434569452901033,0.4573444297416146,6.5066238739020035,3.0634961399897223,3.3608053913496247,2.4973971648438953,6.770872555369825,9.042762417767088,10.384687753548384,9.431448065617795,15.355489095128682,0.7856310679611651,,,4.300000000000001,9.421739130434784,
63.99,0.57,15.86,6.1,5.48878,2.71,5.23,3.25,1.54,0.11,0.11,,,71.49,,,,,,,359.7,210.4,20.94,119.6,,,,22.62,45.1,5.16,19.35,3.92,0.92,3.86,0.59,3.44,0.7,2.03,,1.88,0.28,"King Jess, et al., 2011, GSAB",,,104.95878000000002,5.788707223581605,1.38994626806814,5.042470009350241,4.624179924285182,5.130454463545465,5.161833442016077,6.8277779347867975,7.830374315289576,9.246555602432448,9.844432408442223,17.051057103099577,0.33978136882129273,,,12.031914893617023,23.989361702127663,
70.95,0.28,14.36,1.93,1.736614,0.64,2.03,3.21,2.92,0.06,0.03,,,136.4,,,,,,,476.1,165.2,15.3,58.9,,,,15.79,31.97,3.86,14.01,2.88,0.84,2.77,0.5,3.25,0.77,2.29,,2.03,0.29,"King Jess, et al., 2011, GSAB",,,98.14661400000001,6.477626964767756,1.2907896372190113,5.577418557855615,4.107076446541967,4.544114233176106,4.168885630567256,6.197189376630243,8.102298372000671,10.35068671987729,9.879954654349143,16.132325294340777,0.8256658595641647,,,7.77832512315271,15.748768472906406,
74.69,0.06,14.99,0.39,0.350922,0.11,1.73,3.64,4.26,0.03,0.01,,,191.7,,,,,,,490.4,140.0,30.35,31.9,,,,10.33,21.27,2.44,9.35,2.49,0.77,2.87,0.59,4.01,0.92,2.78,,2.66,0.36,"King Jess, et al., 2011, GSAB",,,100.26092200000001,7.2148552094040515,0.42887216652245275,6.293563894427581,3.166078019802392,3.477122309780699,2.762001491483661,6.286429677454549,8.530935811144458,11.195008401565316,9.762508940073603,15.355489095128682,1.3692857142857142,,,3.8834586466165413,7.996240601503759,
73.14,0.11,14.89,0.98,0.881804,0.27,1.64,3.7,3.96,0.05,0.04,,,261.2,,,,,,,289.4,96.61,33.32,46.7,,,,10.04,20.81,2.43,9.22,2.47,0.59,3.05,0.66,4.43,0.97,2.99,,3.08,0.43,"King Jess, et al., 2011, GSAB",,,99.661804,6.7485104617327405,0.5757320470738333,5.8099448323357175,3.609773431578812,3.98022561724676,3.317590876339221,5.901641833251046,8.137678916550554,10.584115412548192,9.613644012321918,16.33574723859723,2.703653866059414,,,3.2597402597402594,6.756493506493506,
74.05,0.04,15.19,0.77,0.6928460000000001,0.12,1.55,3.82,2.0,0.03,0.1,,,137.3,,,,,,,71.6,60.46,71.06,47.8,,,,3.83,8.07,0.94,3.86,1.71,0.19,3.09,0.95,8.1,2.05,7.08,,8.31,1.2,"King Jess, et al., 2011, GSAB",,,98.36284599999999,6.985524120702159,-0.23857714065014174,5.997039620157774,3.5420032880084618,3.903381497445781,2.613438979954266,5.89497925921703,8.228307232091453,9.875488497130792,8.82248251221121,16.98366262864383,2.2709229242474365,,,0.4608904933814681,0.9711191335740071,
77.44,0.12,12.74,1.02,0.9177960000000001,0.27,0.33,5.12,1.92,0.13,0.01,,,113.9,,,,,,,119.4,28.57,25.7,67.6,,,,10.26,24.03,2.93,10.6,3.04,0.22,3.2,0.67,4.2,0.83,2.38,,2.15,0.28,"King Jess, et al., 2011, GSAB",,,100.017796,7.014028367361891,0.897934258219577,5.910056172551445,3.929536115325408,4.342802419997654,3.6930478056487677,4.589496825273557,8.686407367030842,10.081539623783863,10.95976814323102,15.355489095128682,3.9866993349667483,,,4.772093023255814,11.176744186046513,
76.97,0.07,13.27,0.25,0.22495,0.22,0.69,7.27,0.21,0.14,0.01,,,15.1,,,,,,,9.93,28.41,21.88,57.3,,,,4.32,10.81,1.34,4.86,1.81,0.09,2.11,0.53,3.43,0.68,2.05,,2.27,0.3,"King Jess, et al., 2011, GSAB",,,99.32494999999999,7.405609533214859,0.7679704757914322,6.37749197003175,2.9175224930297987,3.195286833710299,3.6655660226800415,5.589320139152474,9.478259942122563,8.143655715952875,11.020277049114018,15.355489095128682,0.5315029919042591,,,1.9030837004405288,4.762114537444934,
77.72,0.13,12.57,1.0,0.8998,0.17,0.77,3.7,4.28,0.03,0.04,,,243.1,,,,,,,195.1,52.4,41.3,76.7,,,,24.12,52.42,6.46,24.07,5.99,0.55,6.23,1.19,7.47,1.66,5.0,,5.5,0.83,"King Jess, et al., 2011, GSAB",,,101.3098,6.94711808099128,0.9048018703756823,5.81911589459192,3.8211064492468148,4.21985473520377,3.0727788154787583,5.290531638034679,8.234526741347668,10.798876022773063,9.196556637066717,16.335747238597232,4.6393129770992365,,,4.385454545454546,9.530909090909091,
76.16,0.13,12.63,1.68,1.5116640000000001,0.25,1.01,3.09,4.91,0.03,0.04,,,219.3,,,,,,,377.7,62.4,41.4,95.1,,,,33.61,74.51,8.57,31.87,7.22,0.6,7.17,1.25,7.36,1.56,4.28,,3.85,0.54,"King Jess, et al., 2011, GSAB",,,101.441664,6.783526440530847,0.7468621006309486,5.649526407187006,4.176712779968546,4.623074413373722,3.394578542310058,5.546028924441855,8.042679298468462,10.917799438540642,9.196556637066715,16.335747238597232,3.514423076923077,,,8.729870129870129,19.353246753246754,
72.58,0.29,15.16,0.01,1.83,0.94,1.55,3.16,3.11,0.09,0.03,,,41.0,,,1.19,9.0,,,334.0,64.0,10.0,78.0,2.43,6.6,1.15,13.2,28.2,3.09,12.2,2.73,0.56,2.38,0.35,1.76,0.33,0.85,,0.8,0.11,"Zhang Hong-Fei, et al.,  2004",,,98.75000000000001,6.895711373994842,1.7617596054135083,6.118252329992247,-0.9276813297548847,4.517283200971991,4.496540422808857,5.868243709813932,7.983496112512661,10.28823249583551,10.21101552880495,16.132325294340777,0.640625,0.1322222222222222,,16.499999999999996,35.25,
72.35,0.29,15.31,0.13,1.58,0.83,1.37,3.34,3.42,0.07,0.03,,,87.0,,,1.23,8.0,,,442.0,123.0,13.0,89.0,2.67,7.9,1.81,16.3,34.7,3.78,14.9,3.35,0.74,2.96,0.45,2.29,0.44,1.13,,1.07,0.16,"Zhang Hong-Fei, et al.,  2004",,,98.72,6.711709436563979,1.563524447390426,5.909473532363299,1.5489934252958664,4.426488991495382,4.41593497104778,5.773976434462034,8.067995270132014,10.443068572406458,10.005818157375785,16.132325294340777,0.7073170731707317,0.15375,,15.233644859813085,32.429906542056074,
70.97,0.39,15.53,0.21,2.17,1.1,1.62,2.97,3.57,0.11,0.03,,,66.0,,,0.59,9.0,,,594.0,131.0,16.0,92.0,2.66,12.1,2.07,25.9,55.0,5.94,23.3,5.05,1.0,4.33,0.62,3.11,0.59,1.46,,1.24,0.18,"Zhang Hong-Fei, et al.,  2004",,,98.66999999999999,6.524923647628799,1.689835247856162,5.751862974855318,1.8663106386142108,4.612818152315542,4.592569383309605,5.858065673881547,7.852316320551379,10.349765885158613,10.374862465542186,16.132325294340777,0.5038167938931297,0.06555555555555555,,20.887096774193548,44.354838709677416,
71.78,0.35,14.84,0.01,2.2,0.99,1.84,3.46,3.14,0.1,0.03,,,70.0,,,0.88,9.0,,,494.0,139.0,17.0,114.0,3.24,10.6,1.18,22.5,47.7,5.14,20.1,4.4,0.93,3.84,0.57,2.93,0.57,1.46,,1.24,0.18,"Zhang Hong-Fei, et al.,  2004",,,98.73999999999998,6.817222281425329,1.884634446413362,6.0333829603245865,-0.9999398944248085,4.632205120093251,4.4863228585764,5.987263100864828,8.038911613962107,10.266131442524543,10.29704202960435,16.132325294340777,0.5035971223021583,0.09777777777777778,,18.14516129032258,38.46774193548387,
73.85,0.1,14.81,0.22,0.87,0.35,0.94,3.34,4.36,0.19,0.03,,,276.0,,,4.35,14.0,,,171.0,33.0,8.0,52.0,1.94,4.7,1.14,9.2,19.2,2.04,7.8,1.96,0.24,1.76,0.29,1.47,0.25,0.59,,0.53,0.07,"Zhang Hong-Fei, et al.,  2004",,,99.05999999999999,6.83295910263421,0.5581466194870901,5.885290534619261,2.1151797216749277,3.868181587147332,3.483074091091915,5.203470251838965,7.790418660456318,10.365116381260615,10.82111353311928,16.132325294340774,8.363636363636363,0.31071428571428567,,17.358490566037734,36.22641509433962,
74.24,0.08,14.75,0.01,0.85,0.31,1.02,3.54,4.27,0.13,0.03,,,257.0,,,4.04,14.0,,,201.0,36.0,8.0,58.0,2.07,5.0,2.07,8.9,18.6,1.96,7.4,1.76,0.17,1.64,0.27,1.46,0.27,0.68,,0.61,0.08,"Zhang Hong-Fei, et al.,  2004",,,99.22999999999999,7.162080332322065,0.6791217721801938,6.249968417200862,-0.7513378319903643,3.897456945613178,3.410913937934342,5.340507165227818,7.931955397895167,10.456601841721358,10.51126155449967,16.132325294340774,7.138888888888889,0.2885714285714286,,14.590163934426231,30.49180327868853,
74.06,0.12,14.23,0.15,0.77,0.26,1.05,3.65,4.59,0.13,0.02,,,297.0,,,5.0,14.0,,,135.0,26.0,6.0,35.0,1.29,3.3,1.97,6.3,13.0,1.35,5.1,1.25,0.19,1.15,0.2,1.01,0.18,0.44,,0.39,0.05,"Zhang Hong-Fei, et al.,  2004",,,99.03,6.939610842157365,0.8632200460541015,5.988266877044515,1.8664597476291462,3.865062311767841,3.290289907255291,5.422215714394076,8.033830805453334,10.636233898669314,10.676791991727574,15.845618166862957,11.423076923076923,0.35714285714285715,,16.153846153846153,33.333333333333336,
73.38,0.1,14.99,0.15,0.98,0.37,0.95,3.43,4.66,0.16,0.03,,,321.0,,,4.8,15.0,,,158.0,30.0,9.0,56.0,2.07,6.1,1.8,11.1,23.3,2.46,9.2,2.33,0.23,2.11,0.35,1.77,0.31,0.74,,0.62,0.08,"Zhang Hong-Fei, et al.,  2004",,,99.19999999999999,6.849860926260855,0.5833578541503099,5.925896762115875,1.7415407359113146,3.9812305496976927,3.5450352816789397,5.227502119215952,7.8377483223979185,10.472353544175574,10.680798385907114,16.132325294340777,10.7,0.32,,17.903225806451612,37.58064516129033,
74.48,0.12,14.42,1.18,1.05,0.31,0.82,3.53,4.1,0.17,0.04,,,227.0,,,1.24,8.0,,,252.0,68.0,8.0,43.0,1.36,4.1,1.49,9.6,20.1,2.11,8.1,1.84,0.35,1.63,0.27,1.45,0.27,0.74,,0.72,0.1,"Zhang Hong-Fei, et al.,  2004",,,100.22,6.6726117674177186,0.5648061395928354,5.672339078616471,3.6869276135255,4.055799459356319,3.365512216589745,5.0477023213446675,7.814196314625493,10.26093015106562,10.612852468064728,16.33574723859723,3.338235294117647,0.155,,13.333333333333334,27.91666666666667,
74.54,0.12,14.6,1.14,1.0,0.33,0.86,3.58,3.99,0.17,0.04,,,216.0,,,1.27,8.0,,,141.0,58.0,9.0,47.0,1.56,4.4,1.74,10.3,21.4,2.23,8.6,1.95,0.32,1.72,0.29,1.53,0.29,0.75,,0.72,0.1,"Zhang Hong-Fei, et al.,  2004",,,100.37,6.671106972500781,0.5623131544037785,5.682659416239118,3.64873007796546,3.997195918667943,3.418071780703076,5.093577930235398,7.832857522942472,10.237377946918679,10.612852468064728,16.33574723859723,3.7241379310344827,0.15875,,14.305555555555557,29.72222222222222,
72.79,0.21,15.32,1.6,1.38,0.54,1.18,3.54,3.97,0.15,0.03,,,137.0,,,1.09,8.0,,,394.0,104.0,10.0,83.0,2.52,9.0,1.58,19.2,41.0,4.45,17.4,3.83,0.68,3.05,0.42,1.95,0.35,0.84,,0.75,0.11,"Zhang Hong-Fei, et al.,  2004",,,100.71000000000001,6.504875858348169,0.9920629603075758,5.618620391275988,3.8856122694285977,4.247736910525799,3.891417058659286,5.460696837131468,7.916246324690293,10.35220419943378,10.628102904060157,16.132325294340777,1.3173076923076923,0.13625,,25.599999999999998,54.666666666666664,
74.63,0.02,14.25,0.59,0.62,0.1,0.78,3.93,4.27,0.15,0.01,,,238.0,,,1.34,9.0,,,37.0,21.0,13.0,51.0,2.13,2.6,2.16,4.3,9.2,1.01,3.8,1.25,0.09,1.43,0.33,2.07,0.43,1.21,,1.29,0.18,"Zhang Hong-Fei, et al.,  2004",,,99.35,7.159213196597408,-0.7834720255336369,6.057941076099062,3.3954287530159184,3.9030756781579816,2.5361451113629077,5.250987173771777,8.23909325188501,10.732434236721536,11.0766094927915,15.355489095128682,11.333333333333334,0.1488888888888889,,3.333333333333333,7.1317829457364335,
74.1,0.03,14.92,0.7,0.4,0.14,0.93,4.27,4.38,0.13,0.02,,,302.0,,,1.59,9.0,,,15.0,12.0,4.0,23.0,1.14,1.3,1.41,2.0,4.3,0.45,1.7,0.59,0.04,0.62,0.13,0.68,0.11,0.26,,0.24,0.03,"Zhang Hong-Fei, et al.,  2004",,,100.01999999999998,7.034457865570549,-0.48740434907243535,6.006289464419782,3.470275861739634,3.336668519927502,2.7189154416321246,5.291335648353232,8.184626296702815,10.59567680345064,10.676791991727576,15.845618166862955,25.166666666666668,0.17666666666666667,,8.333333333333334,17.916666666666668,
73.92,0.02,14.86,0.65,0.51,0.12,0.75,4.12,4.32,0.14,0.02,,,277.0,,,1.42,8.0,,,40.0,17.0,9.0,26.0,1.16,2.5,3.22,5.0,12.2,1.58,5.5,1.82,0.12,1.12,0.27,1.7,0.42,1.2,,1.15,0.16,"Zhang Hong-Fei, et al.,  2004",,,99.43,7.083078745013942,-0.8568474239960143,6.0210050041323635,3.412398949840255,3.6099874147579745,2.605603288027629,5.0904837993372,8.139154220812449,10.562338307245431,10.737300897610575,15.845618166862957,16.294117647058822,0.1775,,4.347826086956522,10.608695652173914,
72.94,0.11,14.71,1.22,0.95,0.28,0.97,3.8,4.93,0.11,0.02,,,256.0,,,3.51,16.0,,,294.0,72.0,7.0,50.0,1.7,6.2,3.17,11.5,24.0,2.51,9.6,2.28,0.47,2.06,0.31,1.47,0.26,0.6,,0.5,0.07,"Zhang Hong-Fei, et al.,  2004",,,100.03999999999999,6.7342544143331775,0.5629872066538534,5.783034678508804,3.8249284379896054,4.069645835994719,3.3796652507653104,5.359971493838234,8.091228594745902,10.746343537180719,10.540392902770089,15.845618166862955,3.5555555555555554,0.219375,,23.0,48.0,
73.86,0.09,15.31,0.78,0.62,0.19,0.67,4.03,4.55,0.16,0.02,,,309.0,,,2.77,13.0,,,108.0,36.0,3.0,37.0,1.47,2.7,1.65,4.9,10.1,1.04,3.8,1.02,0.14,1.0,0.17,0.79,0.12,0.25,,0.16,0.02,"Zhang Hong-Fei, et al.,  2004",,,100.28,6.871528580625319,0.48975231548436593,5.955737169426208,3.501165650394937,3.7245232883675494,3.023252004501107,4.957698706466823,8.07794177653586,10.568713437639843,10.846328823135018,15.845618166862957,8.583333333333334,0.21307692307692308,,30.625,63.125,
74.04,0.11,14.78,0.04,0.8,0.47,1.71,3.17,3.99,0.05,0.03,,,156.0,,,1.19,9.0,,,218.0,61.0,21.0,48.0,1.22,3.7,1.89,5.3,11.3,1.21,4.9,1.34,0.28,1.64,0.37,2.71,0.67,2.1,,2.24,0.33,"Zhang Hong-Fei, et al.,  2004",,,99.19,7.033702337143892,0.8753170829765454,6.133332527564162,0.5864914102336286,3.867591261848857,3.8914146963613523,6.019168806195488,8.062039431608378,10.67369814534155,9.73108972659746,16.132325294340777,2.557377049180328,0.1322222222222222,,2.3660714285714284,5.044642857142857,
73.65,0.1,14.92,0.13,0.73,0.4,1.86,3.3,4.1,0.05,0.03,,,180.0,,,1.64,10.0,,,191.0,60.0,30.0,58.0,1.9,5.4,1.26,7.5,15.9,1.72,6.9,1.85,0.34,2.28,0.52,3.78,0.94,2.93,,3.13,0.45,"Zhang Hong-Fei, et al.,  2004",,,99.27,6.942354940256395,0.6808279845407357,6.028720136415115,1.7096840482747844,3.7832473625496226,3.7187371154709563,6.083622781629508,8.091906095070426,10.697250349488492,9.731089726597459,16.132325294340777,3.0,0.16399999999999998,,2.3961661341853038,5.079872204472844,
73.9,0.12,14.7,0.19,0.88,0.41,1.66,3.29,3.8,0.05,0.03,,,119.0,,,2.6,16.0,,,271.0,41.0,29.0,53.0,1.72,3.1,1.8,3.9,8.5,0.93,3.8,1.08,0.24,1.59,0.41,3.36,0.89,2.76,,2.73,0.38,"Zhang Hong-Fei, et al.,  2004",,,99.03,6.896357458427542,0.8181066468867971,5.972644961316443,2.0652558379043904,3.9805167199694464,3.7713445854250804,5.9942027624246945,8.106182560016872,10.63144462371601,9.731089726597462,16.132325294340777,2.902439024390244,0.1625,,1.4285714285714286,3.1135531135531136,
73.94,0.07,15.11,0.1,0.6,0.33,2.0,3.38,3.58,0.04,0.03,,,145.0,,,1.56,8.0,,,205.0,70.0,29.0,30.0,1.08,4.2,1.09,6.3,13.2,1.41,5.7,1.72,0.47,2.31,0.54,3.88,0.92,2.79,,2.92,0.42,"Zhang Hong-Fei, et al.,  2004",,,99.17999999999999,7.0555353149719044,0.4266054158855915,6.13697359280962,1.5390139797714157,3.6605492672713567,3.5811004460468365,6.210998939175652,8.19355342719002,10.644212364755056,9.548893779893337,16.132325294340777,2.0714285714285716,0.195,,2.1575342465753424,4.52054794520548,
73.6,0.07,14.8,0.62,0.57,0.4,0.72,3.77,4.8,0.13,0.02,0.61,,342.0,20.5,,2.58,17.0,10.8,3.99,200.0,60.0,15.0,42.0,2.13,5.38,3.45,9.48,18.5,2.31,9.19,2.08,0.28,1.82,0.33,1.83,0.3,0.75,0.1,0.72,0.1,"Hu Gu-Yue, et al., 2016,2018",,,100.10999999999997,4.620502043404156,-2.2360060021113406,3.1714950018722714,0.18072194406034664,0.11503078972568807,-0.2497231664082424,0.3484115955033561,2.27770898429591,3.219417080831656,0.13303900175533948,-2.416697714225221,5.7,0.15176470588235294,16.682926829268293,13.166666666666668,25.694444444444446,2.706766917293233
73.3,0.1,14.8,0.5,0.81,0.35,0.83,3.51,4.85,0.12,0.02,0.63,,357.0,50.7,,3.55,12.0,16.6,5.97,305.0,76.0,18.0,56.0,2.32,8.59,7.12,15.7,29.0,3.41,13.5,3.35,0.39,2.86,0.4,2.06,0.32,0.84,0.11,0.76,0.11,"Hu Gu-Yue, et al., 2016,2018",,,99.81999999999998,4.582409055555723,-1.8993671699187766,3.1676948315679008,-0.0516868483592821,0.45712786990736104,-0.37848696995476916,0.49807686947682966,2.22216129969766,3.2421849483264493,0.05451396276222011,-2.4395095886666507,4.697368421052632,0.29583333333333334,7.041420118343195,20.657894736842103,38.1578947368421,2.780569514237856
73.1,0.1,15.1,0.3,0.68,0.21,0.89,3.85,4.55,0.14,0.03,0.78,,346.0,53.3,,3.47,17.0,15.0,5.93,294.0,81.0,17.0,55.0,2.46,9.57,4.89,17.9,37.3,4.5,17.2,3.89,0.56,3.16,0.5,2.73,0.4,4.01,0.13,0.92,0.14,"Hu Gu-Yue, et al., 2016,2018",,,99.72999999999999,4.6063342173461646,-1.8702928685811109,3.2209907498706865,-0.5551974589609727,0.24527578835164734,-0.985909055607332,0.4154042259666365,2.1462445618400547,2.963687256463933,-0.07234423277308231,-2.303822155795404,4.271604938271605,0.20411764705882354,6.49155722326454,19.456521739130434,40.54347826086956,2.5295109612141653
73.6,0.12,14.4,0.41,0.61,0.16,0.9,3.2,4.76,0.12,0.02,0.87,,303.0,42.7,,4.01,12.8,15.6,11.2,234.0,47.8,9.44,64.1,2.11,10.0,4.61,14.4,27.8,3.25,12.4,2.87,0.48,3.1,0.46,2.49,0.44,1.12,0.16,0.91,0.12,"Hu Gu-Yue, et al., 2016,2018",,,99.17000000000002,4.657457882922269,-1.6302186091389252,3.244184911223795,-0.14759634558954177,0.2573749622858996,-1.1483221567169923,0.5333626509614863,2.071471948339283,3.132786742244619,-0.07725772283639233,-2.6677448431224398,6.338912133891213,0.31328124999999996,7.096018735362997,15.824175824175825,30.549450549450547,1.392857142857143
70.27,0.27,15.76,0.07,1.55,0.64,1.26,3.81,4.73,0.14,0.03,,,323.0,,,,13.0,,,495.0,115.0,,115.0,4.2,21.1,4.2,35.29,73.4,8.48,32.12,6.97,0.93,5.5,0.7,2.85,0.44,0.95,0.14,0.74,0.1,"Zhang Jin-Yang, et al., 2003,",,,98.53,6.672924079773975,1.4766846898423858,5.919328805110445,0.8726955903896301,4.3009265753718315,4.01086763938782,5.487775823031542,7.958249433170017,10.523812962959482,10.571770460382675,16.132325294340777,2.8086956521739133,,,47.689189189189186,99.1891891891892,
73.74,0.15,14.44,0.01,1.0,0.37,0.78,3.64,4.52,0.14,0.02,,,348.0,,,,13.4,,,355.0,72.0,,73.0,2.8,12.3,2.6,15.96,35.2,4.3,14.37,3.28,0.49,2.8,0.38,1.64,0.27,0.62,0.09,0.55,0.08,"Zhang Jin-Yang, et al., 2003,",,,98.81,7.118013792373018,1.2972271513101448,6.248307991626068,-0.7306648152630387,4.094637986959153,3.65416549261918,5.140639932607003,8.018242306711366,10.60153166524944,10.737300897610577,15.845618166862957,4.833333333333333,,,29.018181818181816,64.0,
74.82,0.04,14.09,0.65,0.45,0.25,0.67,3.47,4.6,0.15,0.04,,,376.0,,,,17.0,,,26.0,9.0,,48.0,2.3,4.0,4.1,4.31,9.18,1.12,4.18,1.48,0.06,1.79,0.38,2.27,0.36,1.0,0.16,1.07,0.14,"Zhang Jin-Yang, et al., 2003,",,,99.23,6.938936129336247,-0.3004613287322885,5.849385840432421,3.2769581941154935,3.3226070050633325,3.2017339373672042,4.86825087539952,7.801119946785836,10.396714600994255,10.510657189784617,16.335747238597232,41.77777777777778,,,4.028037383177569,8.579439252336448,
